x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
0.9085694932214151,0.14986664153723384,0.858978376859759,0.3727480466017554,0.6421623333688212,0.8013776008656375,0.6007999100166516,0.6971230660174407,0.5717904667416903,0.37936384438725745
0.778849299538865,0.7490095422879391,0.052754488413364165,0.9320577578625835,0.38094496114770104,0.48373884118712895,0.6879111982497584,0.7249371059250699,0.7898130525815984,0.8684419719394925
0.9848628569564659,0.35175094043859134,0.9190268466674607,0.7624028291972558,0.19318172769369513,0.2172004986201329,0.42643300670260853,0.6088623160882936,0.9025662365030692,0.6278043672248595
0.8441055655709105,0.1356202644514728,0.8447283448830168,0.96466343177411,0.4760997698116698,0.5389114538859433,0.9659881219190307,0.04236308774716657,0.15350283603474313,0.4942101393309859
0.8863715387273936,0.4220240906236091,0.6262977107773482,0.3281267659243393,0.3413852763126799,0.3608078524672731,0.8572356934292905,0.7957020484822092,0.9692153519928542,0.34696245312839624
0.9711056932130749,0.6175912685550445,0.26597773761832033,0.32949837806905447,0.9936117798760784,0.5276107670781844,0.5913873599951481,0.8119520696165693,0.7683035042782133,0.39357793466518587
0.5066309228016164,0.2850692418141716,0.9985457596871837,0.9814501794910709,0.8525971098292916,0.8128152748762285,0.06760089520477797,0.22041077801560505,0.6975397358258716,0.5668753677412763
0.11108810514267686,0.44954278993962216,0.9574141698450072,0.7150197341854556,0.17116433550200527,0.9159326530423515,0.9284513530132288,0.295651372129361,0.9985138948113755,0.624870700703471
0.16489512480052582,0.8403100759458948,0.9920327732929249,0.2990405401575562,0.8231715400222765,0.2642081608890329,0.9166662150074457,0.2351654753361947,0.7914441644660158,0.16663505383312915
0.7583865735721448,0.7221588455641552,0.4231788150989706,0.6252671069847295,0.3536279219224061,0.23135652289432806,0.9164173021404215,0.15066102548173677,0.7780807131345101,0.8930021292578684
0.7436282788649142,0.9584618285573644,0.7350212099518735,0.8826128150328015,0.11541881710570623,0.7989394264418679,0.20966470876357368,0.5362550280474431,0.7867926580418241,0.21429402922546703
0.791639771137303,0.2922496600512565,0.7248678017405007,0.5347279327538899,0.8371947822797025,0.962808011848129,0.6534659515140586,0.7053010000245605,0.692245463256667,0.4620589518525303
0.6044135734033709,0.9258504419749795,0.2782324579959021,0.16534029079891632,0.9961902671047566,0.061031821064122194,0.8947413400300301,0.2619862003896063,0.8972295808811214,0.5963110903198653
0.9302799230327063,0.8341581176247623,0.37876297113506074,0.2179900262890052,0.7829131040645211,0.6296043900783826,0.8688422743971456,0.746219734065147,0.6269344906437887,0.3559929047735064
0.8635512441760124,0.824402322829202,0.46514316541354894,0.7985727172175748,0.25495352122313497,0.6590177869853864,0.5494203516088231,0.5023573967660033,0.6144480740820847,0.6309489672244878
0.05307077711918895,0.6119678564924135,0.8075817117155765,0.42863820349181503,0.806170548202204,0.9881983748599109,0.5148996312763697,0.845004317464497,0.8231451917593242,0.3893257573128507
0.5661946797348145,0.3898064305454416,0.7772150639732256,0.8922211484609341,0.998908113358447,0.6529402329653788,0.5423363310724642,0.8206330703438195,0.31761219688468745,0.03207326644624786
0.48153186086290634,0.814091439748145,0.801613244007437,0.9280549437638999,0.6776697406627428,0.11944594203509562,0.3383524233268316,0.9922567453167919,0.7961661488103842,0.7873855572935412
0.4822536977684141,0.8751465782548798,0.9522426576488283,0.11146601032324543,0.697874050584167,0.5532319007262763,0.0032474238556512436,0.9111086992551568,0.17697957036585665,0.7844679243357849
0.8095886756691509,0.8858410885111255,0.059086954821577886,0.7844681647383093,0.029748100965502844,0.36986271071096566,0.9671675344616749,0.8105239871907978,0.5818301692873686,0.5503368868397367
0.8122714430557854,0.012736280935328192,0.34289997738220424,0.9425384982915391,0.8277509921774648,0.25718069693871126,0.8764788866537755,0.4980114410418265,0.9197676530143255,0.7550935532961583
0.113105913448306,0.23216752699335375,0.36246484802081524,0.9519300130092233,0.6206962791143863,0.1710116503350384,0.9245389884265104,0.9478899497967143,0.9676301023542082,0.5158910512570863
0.5429326819912528,0.9323198117983724,0.37480028994315195,0.6737502360331675,0.9910703237105514,0.8166585146249175,0.3675911946273709,0.06916882788161371,0.8268987951068809,0.063775520200829
0.5801657432927543,0.48645771653015,0.9824312099055493,0.8140699923768864,0.1561044242500802,0.6630355286951112,0.6512245913860751,0.9449864677637765,0.7258018856705813,0.33085503809808814
0.730884194078004,0.7587819437273647,0.4120273029506225,0.732186286626907,0.18446703251812946,0.8531553279396374,0.6780391402889386,0.29392766715543617,0.38206709355803603,0.9130455309099612
0.9319563534515193,0.8998561394969221,0.3561991190708652,0.7203677941209596,0.9931128769272872,0.4030758665669244,0.6514675428191379,0.10986051454683476,0.11167680192557383,0.3646720193224352
0.5915811941848151,0.6193575404824255,0.8181983176510947,0.8303662236789219,0.7924876377545043,0.5213702157638511,0.830898291228125,0.28987113054932445,0.7188924754763655,0.6334344150403561
0.9183116753505527,0.7933855686151885,0.44894916697861875,0.9850338120832353,0.8555872662687567,0.13315218286713637,0.5604085890895826,0.24717869015525729,0.9668201459888172,0.2557857921372406
0.7049620728710538,0.8054730776257197,0.056833953035331675,0.4091010371347883,0.9982807492140272,0.6166057465720225,0.971194110525939,0.7988492286697454,0.1556517890760929,0.17170517501703075
0.11996559499374049,0.8916588274719094,0.47155379529407027,0.09159620773008115,0.8875421023693951,0.7146050971596312,0.6133298081036531,0.5647019806046066,0.8876318561950245,0.5919951896017482
0.7129652162485312,0.8467685348222266,0.3021783067079242,0.31869866552625525,0.12442749287678279,0.9251568898496751,0.5707718972342898,0.9051517288450304,0.7663552660561678,0.08848232351470031
0.33344437739767596,0.38994900598263493,0.5845019454598833,0.5350154369545512,0.8023535658432437,0.18409260960747997,0.9802442577714985,0.8316413013880042,0.5512597582179595,0.736214169005553
0.6996045278610107,0.6084127889513495,0.8462023836969905,0.5778738946252469,0.8298718665678889,0.9349901239974592,0.13153724283040746,0.36901709034258134,0.7195477263441734,0.6434456603631525
0.9040283950254927,0.12241670424410334,0.19884106091980225,0.8490381438631579,0.7053718899721245,0.9285189892793789,0.9782086712613456,0.9553260945209616,0.5732561103341856,0.49126028321376447
0.2561285710883041,0.05641700797132421,0.8719007388170826,0.03264447994604802,0.9382452936921388,0.40484842796138365,0.5446253913806477,0.9032768768907511,0.9819221311288371,0.4122031929519344
0.9805679274273761,0.18572974812711374,0.9622862213163953,0.5047572825065711,0.9146493920003945,0.010424984452185204,0.7755464191310092,0.02585705845349917,0.9862073362740036,0.21856890950811725
0.17657389337533025,0.3284699198362325,0.6296115631784351,0.997438129276256,0.6581477500038742,0.7493386147404822,0.7312636238342365,0.27664378931644085,0.5657951129749911,0.9701535710358938
0.43484469719063434,0.6826090260176942,0.9569531152946983,0.8929360076238498,0.5079341248965847,0.9840572024691547,0.27635177585349335,0.5134919404846138,0.4637766289168047,0.6962084450995653
0.9315715567923616,0.6986500234888022,0.38260169541196487,0.7854732144765675,0.9827528126151601,0.5325658554205176,0.5315540800595002,0.20604579887304153,0.24637975440171056,0.5353228057926961
0.07891034250141304,0.8717919450775041,0.9874659679799433,0.5434554395486566,0.47575810584138156,0.24424079654135222,0.38353798559863606,0.47645164011465846,0.9011768658130482,0.9889930524778092
0.6712637459474292,0.7581962209686584,0.9051909604547171,0.9720560530941668,0.29626830144148064,0.020429571578459593,0.10547109777335473,0.9697746547666534,0.009502696755407936,0.6279522424305944
0.3024241442390071,0.34507728584871555,0.8735923028519512,0.9733019278919537,0.3289238015017366,0.9263640914417545,0.8956282534289624,0.3548346352049916,0.03167133538138045,0.7765232635543081
0.5180096227215818,0.361213099092521,0.8017135432472404,0.8588685595443051,0.9701533890402446,0.9690788318386659,0.350276749648916,0.6246120399662769,0.8784647779092108,0.4960487684269371
0.2872567561988796,0.5528562978480535,0.09747012705004476,0.7550972362640336,0.2765713136470008,0.9106159246963594,0.8007583702985631,0.9724483350998793,0.7600450662370347,0.8229959357866959
0.8863675043711214,0.6364993704204339,0.8365995401016892,0.8762494641402111,0.043887027386169675,0.8312106724512162,0.6776412681820239,0.37831987558652,0.9654032921257981,0.041784993345894916
0.03904260743202015,0.14532933947627946,0.2123004423900583,0.9167593795540601,0.8023732103247456,0.9086348360131568,0.8979026132645843,0.7797341237453664,0.7212368379648609,0.1068245025578134
0.0829567781542343,0.8511697617533128,0.47493252490269355,0.23132319034548532,0.813459698413279,0.3908952826994532,0.5871677936172766,0.9511737928045997,0.9329971418272774,0.8436642237816213
0.6161410272508716,0.9272225897078576,0.056602203387629224,0.15462833268229148,0.8096810269637396,0.9002150637722273,0.5038773222123946,0.6851688377663178,0.9278654538228269,0.5877456184607913
0.7557633186935505,0.1301385235126562,0.14541057257617862,0.8337750356476414,0.6126901004147822,0.21949778260244257,0.24384344218811282,0.9877716356146009,0.842079508923981,0.8411225075916838
0.4947842720673642,0.2911624748834949,0.7825834537273437,0.8983721274719195,0.7593678396044764,0.46747317391025256,0.4869218784266963,0.9705754814826946,0.8689636591634194,0.9083264193188708
0.9679975913379243,0.8427765426058101,0.8062128681135381,0.1433758111760196,0.899086159333404,0.9711551703551569,0.6952643258350067,0.768693172535202,0.49254381051870766,0.2927517024625734
0.3255786978341084,0.9271681301972048,0.9293796099844475,0.6939890751695302,0.17287109794659705,0.7534799906865113,0.644087303431508,0.3843782588044431,0.5168218752889832,0.563996847520876
0.05247523952089439,0.5682938365039193,0.6536094949072497,0.6448241280321376,0.5417054519129226,0.8165720000721565,0.003785070524927936,0.9939895668866782,0.7684307476029764,0.9229375965261317
0.612075644123241,0.38099396386053985,0.0871320515397026,0.5222204561403064,0.43150170364725304,0.7184836755086392,0.762891923567435,0.734102979536689,0.9575385612907967,0.8133149715307395
0.6368759372111681,0.46358881247585937,0.21276382636363322,0.5674936179307549,0.6981602338375761,0.9172827123029095,0.9667908919566903,0.32799534894209104,0.32063589128961156,0.9516781085470006
0.7198328919052805,0.8923775160451578,0.8973541439532304,0.8902222894701914,0.7695683376409965,0.6230933033494782,0.20438327067496187,0.25929515786218926,0.2069903020414624,0.8400202654831117
0.9677147255828392,0.8043603769863933,0.7391547334645021,0.0006187001583984886,0.9657050538875389,0.5495024411894897,0.666034721897934,0.6126400008054419,0.061330395546130845,0.030255666714529617
0.019665859510875183,0.478450853138508,0.257870080198244,0.9315577480225952,0.4317712256871161,0.3735994842560427,0.8973355732896754,0.8880689859965486,0.9041655885501062,0.7639141250709744
0.40543167582934725,0.7124316797812529,0.9606257016550837,0.5368709635045514,0.9471226945479141,0.6632554006597641,0.7176643795726457,0.3129908735666449,0.703318998201176,0.581330794277844
0.6918412124498283,0.44060115482425444,0.9392405723845,0.5844280427364595,0.8900122947862514,0.13313601694787214,0.9806427879096493,0.35241989590270906,0.4938502985197115,0.1755036608058299
0.2869874187578838,0.4820086078554797,0.7830009896626029,0.7080161405104273,0.9624581877854557,0.9413820574308065,0.6468770301045306,0.16586396356462774,0.3308070761415456,0.5552577197644117
0.8267981083847071,0.9055974157929857,0.588533103184808,0.4230073206916658,0.2707913322919503,0.18012090761377253,0.959723136449864,0.017457566186243723,0.3748785701899132,0.9387984912979106
0.8601770250952085,0.3911678014836022,0.7395403651181677,0.5665669300559817,0.674685706166565,0.2731839038274597,0.7273606535862206,0.031039025938554454,0.9816473271023282,0.5116350499277756
0.8625011078895122,0.6217123046676242,0.2353389254225362,0.9763064975428539,0.30761725461180756,0.3186245764922393,0.8825233050439805,0.5281671385420843,0.9727776695849369,0.20187787632840049
0.9923364889512742,0.9135775776472669,0.6362380546744264,0.30613295060790735,0.5885360759540903,0.23979799900568266,0.6908827388894245,0.7398892767707952,0.3098754957422455,0.426325286412197
0.9549201499857882,0.4447174293922399,0.8776415446414774,0.49273669835902933,0.8768761947774881,0.4118936838457199,0.5230143106105911,0.9830193841943082,0.5407228230628842,0.00955037862241237
0.562307637724508,0.23688989613259026,0.7139983411423513,0.7699147501709458,0.9665826288037281,0.33065892209572434,0.2997780564760858,0.9414830671869582,0.8038622890777911,0.02087619578802613
0.6395374797670168,0.9175511815583909,0.7665060752617536,0.9923872745078105,0.9961536716030055,0.6800501182617572,0.6144480513380896,0.782413354104153,0.05786650660222503,0.14748601020611773
0.5320879926019286,0.6899031366158856,0.9671719108680008,0.271215512248412,0.07923710723572897,0.7189069595825353,0.0025942522985219485,0.2759129722322733,0.933512711197761,0.9536410575365047
0.28450194685986996,0.7853732412727776,0.9131080398847677,0.9760146216991793,0.7914713072511541,0.2065766267593303,0.17196118577603903,0.6255040561898497,0.8489334597772848,0.10866590989349445
0.956989137406192,0.10161449852228188,0.022319396736913633,0.7947072884555528,0.18372586616575282,0.9032695429297171,0.3077562047354164,0.9581834567670817,0.4921464630940683,0.7025556416262662
0.14535483859089426,0.13422712013573979,0.8238864957852878,0.9236588131477468,0.22829673774923942,0.7686298863541461,0.8843427298776169,0.02782808640925505,0.9496319652450573,0.7301513255007777
0.9433784930322084,0.8328064152822086,0.7838544591990616,0.657114736528336,0.17320468762883467,0.7403609104347644,0.6407703738522843,0.15016068274864525,0.8004078944527815,0.7542309511417535
0.8483783449691777,0.5755120761783683,0.4075016688543278,0.10489919689240468,0.4609751152536211,0.7427879582599454,0.7374615788223814,0.5838908135215447,0.9572659956157367,0.8781550448601672
0.34815838232347474,0.7016708247651796,0.9761970093007383,0.773210672728894,0.6724487380792641,0.7056262055626379,0.8919511201751569,0.164286534385781,0.6207912797717112,0.19943250676618907
0.6182892029250348,0.16791584324963993,0.5099996646567289,0.4508346454533204,0.968047158586659,0.8393016945097946,0.22484100568927967,0.6015208678514511,0.6153623198273148,0.9417878707140857
0.5135312560398089,0.11862651808734737,0.41147107032915464,0.95240747438246,0.9354077831767846,0.9377368644672949,0.6783535333116658,0.020436915841713477,0.052062248780581744,0.8782749224407229
0.3185288321659202,0.530969855004602,0.7903370071435143,0.4501765647730709,0.9805674739293363,0.14003718606431947,0.8471160592729257,0.6810048240876415,0.5834371003635509,0.8160660445730487
0.4887627228521021,0.11671234053827084,0.49017506157728374,0.7238898749847557,0.6925075417298154,0.5227645902986808,0.28917527155536826,0.8461588651086097,0.9467333025037661,0.7934816455956027
0.9780509655689464,0.6058983309686091,0.2083211085160086,0.9181780783165394,0.6950030796379338,0.2574963720203096,0.20634104964539457,0.7728237032353841,0.9856030703805195,0.03594386208673628
0.9781267328889385,0.6962379076479723,0.6137102170002836,0.7878667319820478,0.7463276314555453,0.9075114986285797,0.38921008667299073,0.6098361886302308,0.1087496187201269,0.3978379937331519
0.021514456789247016,0.3441735933216218,0.9853450239233221,0.9493637046157288,0.27722644575741573,0.2113036151790919,0.8302406642945944,0.9646198873378252,0.7726516524097022,0.2778153014655973
0.9710508571366455,0.6687817575335968,0.08267334756627065,0.9017727064733947,0.39251918556208365,0.9160724257342128,0.4019082312287693,0.5811346317379398,0.6611378269620325,0.3841671344644727
0.9673961306488822,0.8836544317782195,0.7147306453788493,0.4843073978877688,0.4877124897171039,0.3565168695395572,0.14163208212155132,0.4895056320717953,0.612871784516571,0.8240469799838208
0.0268001482796818,0.753073278905558,0.584355152806598,0.7458947268495142,0.3436288337921428,0.41591402601367644,0.6144823124514823,0.6142002326995579,0.8679921458472967,0.9031012349331583
0.24808463476092357,0.5431394057885648,0.286525686528322,0.9416087102060082,0.9435860393072842,0.47400608281451084,0.8056964137319003,0.43682233400935067,0.8710055024444773,0.5496951852337615
0.07234251586919738,0.09030992234029,0.21845407429488162,0.24246925771830496,0.8077724574767257,0.6494677800444834,0.8866723425880405,0.9383174143672601,0.9924208691838954,0.8950329264351894
0.46385772851696117,0.8346596006268092,0.7937750593587485,0.9228993417372248,0.4403850935393374,0.5109829965105085,0.20049029874541036,0.9256133935988773,0.5913172105813458,0.3422034510995178
0.15847232703761505,0.6695704848696128,0.5028277469187461,0.34627955984295433,0.4934708771772426,0.6978285818640032,0.9146010021499869,0.84174152535732,0.9677310426122334,0.6469322312739213
0.9423183654524863,0.30501688566694407,0.28111014683345936,0.30271258401339973,0.93291023136919,0.8977638209239517,0.35580375203376136,0.7793868874865653,0.8509478704703258,0.22574959139770767
0.933899221861312,0.5945477268573546,0.21308309458767327,0.19304200225422852,0.4642465652545449,0.5210789567033169,0.9042371078295408,0.7773151276392265,0.8264750253823063,0.39304591221823726
0.8629013004547363,0.6343904032971404,0.7989238825000072,0.7908814164383221,0.4667630955274893,0.3618306811421276,0.7600325540612862,0.8811384687749568,0.2719391492002905,0.9726917190823118
0.33179919923026735,0.7241995209099276,0.8754884545690277,0.9145794677682187,0.5727879253611914,0.6469375836697452,0.563818518645833,0.08293783552527956,0.6015594187370948,0.9191678425166406
0.5419684066102717,0.4582781868828678,0.778261651665503,0.3236435482997839,0.11880119754308005,0.8408969536422489,0.521779233751565,0.6698342208033681,0.8833479934242819,0.9156197136609872
0.5587297141745418,0.4968856702833512,0.24173459789680074,0.7635972017051205,0.5172557580123311,0.49942666431138527,0.31929765696525747,0.9950626603730071,0.987196716905066,0.5413788669257825
0.6346540697488527,0.19852603125390234,0.8356723777415325,0.16201954440013178,0.22806147214085826,0.9967339843011056,0.950097849179789,0.7931330686841017,0.1677510147421334,0.7761358710326601
0.7588421125917542,0.5561905760269753,0.11048481020765721,0.8505370395633434,0.47504750305983123,0.40457665687916256,0.7519759082739416,0.6945896294806532,0.9934516549747028,0.5077469545809542
0.8762692805825255,0.515743621188472,0.9517190802917872,0.44097624714359274,0.7984948705144963,0.39091282856912235,0.8784901679365523,0.21614771422257084,0.5745411516614705,0.320774405601552
0.7226886096404179,0.2024117596496945,0.8057970017548018,0.2514543331849286,0.8273495176842166,0.8178819857243042,0.04952323598240105,0.2811493877491297,0.9976296259384533,0.7666924192536648
0.6370163754589189,0.685490321797498,0.048631631814091136,0.733871363471256,0.8299341724372423,0.9422256177805503,0.2944513750607548,0.994126890934325,0.1954715251830602,0.032422151112610376
0.6658874648468356,0.7113743424160939,0.43065171807122005,0.4258179754384207,0.8984555711830188,0.4987362858974236,0.7165900685433346,0.711962307586599,0.7529302576122168,0.7791249760485143
0.8414891648788781,0.3049326554298951,0.4164377118322601,0.7305856977696968,0.7877795691487693,0.8157286328041236,0.7428976123807681,0.48689727414263906,0.6033267849705289,0.3729137591017926
0.9842447273786813,0.36038954646175936,0.9309896857380356,0.3274637012714898,0.03700753624931108,0.9322147565557466,0.6202839854790035,0.7029551988809121,0.5485968586943683,0.9694901068004825
0.8061583445548509,0.822873705644376,0.8726784881996689,0.5262275005295616,0.9731254078198227,0.921312841732198,0.10165976826665468,0.09144199572129919,0.06881957965276397,0.7864253644190097
0.6776822070398275,0.8042431713846114,0.10367151018030829,0.4947530479547604,0.9402535062787559,0.01678286300155163,0.7427928480390416,0.6332345175948078,0.257388581716848,0.9564770635360607
0.9236478356563563,0.24246128066114925,0.9054292051444497,0.9761402789250617,0.6759871739191453,0.12807393342957496,0.9681113081253306,0.7859954459311581,0.3091074912527759,0.3186354027345961
0.20378867416928748,0.9702166245075096,0.9584410744830474,0.33093085549775303,0.8201676554707054,0.6915451184332876,0.5398798034379627,0.8371914464913401,0.9254489432225008,0.7567807460868007
0.26940594873590307,0.3577327341959722,0.5875657209648075,0.7612444974518294,0.6760931978353101,0.30469669936183097,0.5200071655748749,0.7575793582726728,0.9063187110186807,0.8415782769040024
0.8851994331815894,0.8703224881116944,0.057982388589133516,0.9815283447357995,0.1635131845284421,0.9733594359022535,0.2795211503571683,0.6932002229610109,0.8439184484446484,0.9558456956090412
0.5580009179014647,0.08800744337731847,0.3940807231278307,0.4601652450485225,0.8944751153386159,0.7098185681944317,0.8418002908871609,0.8153674021370089,0.05352621940957758,0.9198513660177758
0.11522374394847101,0.6618614054598815,0.8205832243601267,0.9094912616383746,0.8508546597239519,0.5013470476242987,0.7079643976264999,0.34082988038140427,0.41731709435170516,0.7032140643381436
0.3672175819897471,0.9430836236958453,0.9428306109478317,0.6959712300975187,0.6222145220526368,0.05582017520051952,0.8511656664388457,0.7168754385391963,0.46352799673128975,0.8197836776113852
0.8992186032574325,0.33455120096621427,0.9991091474226349,0.9452604689692505,0.7833357080997306,0.20419313050189702,0.408656135044444,0.4088261440852906,0.4252493801853243,0.19902857770009974
0.9425027756229755,0.7140949424677816,0.6265126189224365,0.4666830946486791,0.358801101574448,0.8853433725269945,0.24848118322545965,0.6761513199209908,0.8002686731903388,0.09350161350874053
0.7644569105786949,0.34446610209596273,0.08238376533343705,0.9137429183557698,0.9173968599476324,0.7668948524486426,0.7745606577987801,0.9309462017886798,0.5737285043966058,0.07393131127628239
0.6419190884410606,0.3163952826995666,0.44537444901870793,0.7031356877144531,0.6800201718983223,0.9423656273087669,0.28718586841022486,0.8255292342865466,0.8053583000150821,0.286090145962947
0.3954069938923441,0.5881941062155347,0.34933930912384836,0.6585278728090117,0.7016206002654769,0.19230194954746638,0.6866533088963219,0.4943422906184013,0.992075416001611,0.8721910311834791
0.1857666245380546,0.5364823118521674,0.83109063347412,0.1649530983455164,0.9892569372190451,0.8510608343657496,0.9649327497335449,0.1742617499588448,0.8907792784762664,0.47473209887487644
0.8002201785649286,0.034860019080724225,0.9486070806955342,0.24615086367216366,0.9867240256365217,0.4509509640010214,0.9687705771197966,0.2720631831478386,0.01093177817405433,0.6480573779279468
0.9528063807370379,0.6738046875045146,0.5283500208813053,0.7881422475164997,0.891825231412866,0.9110543850886638,0.9211438184725016,0.27572518834782034,0.2794985394811268,0.4814242216663711
0.06050972328536752,0.48081613330797834,0.0035676801584840767,0.8863099167837655,0.154768960080352,0.9550895954141224,0.9932607589862006,0.5710596395688682,0.7038070398366711,0.9436497511761439
0.09443842280009351,0.25128543968182604,0.7998693405969353,0.13277201103005132,0.521668383985218,0.5722059903925137,0.9867275829766677,0.563555845661534,0.7939834873934517,0.9854400092907077
0.9493641815258093,0.49859667096489324,0.417533919838054,0.9251873737226731,0.5048472669624134,0.13289834795204958,0.81964357694543,0.3311435967626749,0.7672492053882773,0.5593667135919526
0.7782942089770153,0.5697322906261127,0.9823419507436698,0.9537657408956179,0.8215316441253533,0.08623783988029532,0.37522165044181177,0.7384301004573169,0.9555719178590005,0.9678744097741562
0.9330691404071978,0.8605246157928422,0.9563581663666633,0.9049232093325313,0.12112188148545056,0.13009303530464555,0.32184485298606835,0.5768072026541762,0.6581044825933201,0.5254070232017042
0.3097524489703717,0.907454635803828,0.990461367876874,0.9517856563403706,0.3502787186522913,0.997911060515348,0.8366324268970039,0.6922962381357045,0.7424854764320268,0.9710188736328268
0.5215128625210202,0.34304402321871275,0.4996311020823744,0.15593176337457526,0.9228099923126939,0.8960884052283822,0.7507834766129913,0.6818888381115213,0.9044095454569567,0.3978824197491211
0.26644720594322635,0.45970485097094793,0.36265157812561133,0.9673978611104148,0.4381153704789241,0.7859588760844195,0.691408012998811,0.8963281568206127,0.7516051378426888,0.09192093311936744
0.5357837867526197,0.663397578912203,0.8071907322061064,0.2934341677815767,0.09707747101699904,0.1845603615918172,0.9350011136821726,0.9895528317669319,0.354285046338473,0.8967159200562702
